age,overall,potential,age_potential_gap,is_at_peak,pace,shooting,passing,dribbling,defending,physic,position_group_GK,position_group_DEF,position_group_MID,position_group_ATT,log_value,short_name,market_value_eur,value_per_rating
32,67,67,0,1,37.0,30.0,47.0,52.0,69.0,75.0,0,1,0,0,13.384729180332174,T. Mahrer,650000.0,9558.823529411764
29,64,64,0,1,66.0,66.0,54.0,57.0,36.0,62.0,0,0,0,1,13.26212705890841,T. Maistrello,575000.0,8846.153846153846
22,66,74,8,0,70.0,55.0,58.0,63.0,61.0,72.0,0,0,1,0,14.403297778421795,T. Makowski,1800000.0,26865.671641791047
22,79,84,5,0,85.0,56.0,66.0,77.0,76.0,76.0,0,1,0,0,17.034386422832473,T. Malacia,25000000.0,312500.0
20,59,70,11,0,69.0,55.0,58.0,63.0,56.0,66.0,1,0,0,0,12.959846800844963,T. Malbec,425000.0,7083.333333333333
35,72,72,0,1,40.0,67.0,76.0,68.0,68.0,69.0,0,0,1,0,13.384729180332174,T. Mangani,650000.0,8904.109589041096
27,65,68,3,0,69.0,55.0,58.0,63.0,56.0,66.0,1,0,0,0,13.45883704259595,T. Marchiori,700000.0,10606.060606060606
19,58,69,11,0,80.0,55.0,45.0,61.0,17.0,65.0,0,0,0,1,13.017005083966255,T. Martens,450000.0,7627.118644067797
21,59,68,9,0,69.0,55.0,58.0,63.0,56.0,66.0,1,0,0,0,13.017005083966255,T. Martin,450000.0,7500.0
27,68,68,0,1,70.0,63.0,68.0,71.0,51.0,52.0,0,0,1,0,14.077875591662238,T. Martínez,1300000.0,18840.579710144928
26,72,75,3,0,74.0,43.0,61.0,70.0,66.0,63.0,0,1,0,0,14.845130332288226,T. Mashego,2800000.0,38356.16438356164
19,60,76,16,0,73.0,63.0,56.0,62.0,28.0,48.0,0,0,0,1,13.384729180332174,T. Maswanhise,650000.0,10655.737704918032
21,65,75,10,0,81.0,58.0,58.0,71.0,30.0,59.0,0,0,0,1,14.285514812209815,T. Matthews,1600000.0,24242.424242424244
28,71,71,0,1,80.0,67.0,65.0,74.0,31.0,59.0,0,0,1,0,14.45736497045232,T. Mauricio,1900000.0,26388.88888888889
17,55,68,13,0,73.0,49.0,50.0,57.0,40.0,53.0,0,0,1,0,12.611541086966115,T. McDermott,300000.0,5357.142857142857
22,57,67,10,0,69.0,55.0,58.0,63.0,56.0,66.0,1,0,0,0,12.691583538230217,T. McGill,325000.0,5603.448275862069
23,68,75,7,0,47.0,37.0,56.0,63.0,66.0,70.0,0,1,0,0,14.603968372873895,T. McIntyre,2200000.0,31884.057971014492
31,66,66,0,1,48.0,65.0,68.0,66.0,53.0,63.0,0,0,1,0,13.45883704259595,T. McNamara,700000.0,10447.76119402985
31,66,66,0,1,61.0,38.0,44.0,49.0,66.0,71.0,0,1,0,0,13.26212705890841,T. Meißner,575000.0,8582.089552238805
36,68,68,0,1,69.0,55.0,58.0,63.0,56.0,66.0,1,0,0,0,11.775297421715827,T. Melia,130000.0,1884.0579710144928
20,67,77,10,0,79.0,39.0,54.0,59.0,65.0,71.0,0,1,0,0,14.557448378884015,T. Mengi,2100000.0,30882.352941176472
30,77,77,0,1,71.0,74.0,73.0,71.0,74.0,82.0,0,1,0,0,16.012735246411598,T. Meunier,9000000.0,115384.61538461539
26,66,67,1,0,74.0,61.0,63.0,67.0,41.0,61.0,0,0,1,0,13.815511557963774,T. Meziani,1000000.0,14925.373134328358
33,64,64,0,1,69.0,55.0,58.0,63.0,56.0,66.0,1,0,0,0,12.154784614286667,T. Mickel,190000.0,2923.076923076923
38,64,64,0,1,69.0,55.0,58.0,63.0,56.0,66.0,1,0,0,0,11.289794413577894,T. Mikkelsen,80000.0,1230.7692307692307
19,63,78,15,0,67.0,53.0,66.0,69.0,36.0,42.0,0,0,1,0,13.910821646859095,T. Milanese,1100000.0,17187.5
29,68,69,1,0,69.0,55.0,58.0,63.0,56.0,66.0,1,0,0,0,13.73755009757506,T. Miller,925000.0,13405.797101449276
27,75,75,0,1,78.0,74.0,69.0,81.0,38.0,62.0,0,0,1,0,15.607270193858982,T. Minamino,6000000.0,78947.36842105263
29,78,78,0,1,71.0,44.0,67.0,66.0,78.0,82.0,0,1,0,0,16.300417291085605,T. Mings,12000000.0,151898.7341772152
22,76,82,6,0,77.0,39.0,60.0,70.0,75.0,68.0,0,1,0,0,16.257857680289998,T. Mitchell,11500000.0,149350.64935064936
22,60,68,8,0,76.0,33.0,49.0,56.0,53.0,61.0,0,1,0,0,13.171155446333852,T. Mißner,525000.0,8606.557377049181
23,73,79,6,0,75.0,73.0,53.0,69.0,24.0,75.0,0,0,0,1,15.404745967162468,T. Moffi,4900000.0,66216.21621621621
26,73,73,0,1,85.0,69.0,71.0,71.0,57.0,67.0,0,0,1,0,15.009433329466965,T. Mohr,3300000.0,44594.59459459459
19,55,65,10,0,60.0,39.0,48.0,51.0,52.0,65.0,0,0,1,0,12.429220196836383,T. Moirangthem,250000.0,4464.285714285715
25,70,75,5,0,76.0,61.0,69.0,70.0,63.0,68.0,0,0,1,0,14.648420115681892,T. Mokoena,2300000.0,32394.3661971831
29,62,62,0,1,66.0,46.0,55.0,61.0,58.0,66.0,0,1,0,0,12.765691290604371,T. Mokwa,350000.0,5555.555555555556
22,53,62,9,0,60.0,26.0,28.0,31.0,54.0,64.0,0,1,0,0,12.206077645517674,T. Mokwena,200000.0,3703.703703703704
27,71,72,1,0,81.0,70.0,56.0,67.0,24.0,67.0,0,0,0,1,14.603968372873895,T. Molina,2200000.0,30555.555555555555
20,57,66,9,0,74.0,59.0,49.0,61.0,27.0,47.0,0,0,0,1,12.834683971615659,T. Momuluh,375000.0,6465.517241379311
32,66,66,0,1,74.0,66.0,66.0,68.0,67.0,64.0,0,0,1,0,13.42246945133505,T. Monare,675000.0,10074.626865671642
31,72,72,0,1,50.0,57.0,68.0,66.0,71.0,74.0,0,0,1,0,14.285514812209815,T. Monconduit,1600000.0,21917.80821917808
20,54,64,10,0,57.0,25.0,28.0,31.0,53.0,68.0,0,1,0,0,12.301387370778713,T. Monney,220000.0,4000.0
22,65,76,11,0,79.0,59.0,63.0,68.0,57.0,61.0,0,1,0,0,14.220976332738882,T. Monyane,1500000.0,22727.272727272728
25,65,68,3,0,61.0,37.0,58.0,59.0,64.0,71.0,0,1,0,0,13.652992804936396,T. Moore,850000.0,12878.787878787878
28,70,70,0,1,82.0,60.0,63.0,72.0,67.0,53.0,0,1,0,0,14.151983508870947,T. Morena,1400000.0,19718.309859154928
25,63,67,4,0,68.0,46.0,56.0,58.0,61.0,58.0,0,1,0,0,13.345508528717259,T. Moriceau,625000.0,9765.625
19,64,79,15,0,65.0,47.0,63.0,67.0,59.0,58.0,0,0,1,0,14.077875591662238,T. Morton,1300000.0,20000.0
22,62,68,6,0,54.0,46.0,59.0,62.0,60.0,55.0,0,0,1,0,13.304686600863562,T. Moschión,600000.0,9523.809523809523
31,65,65,0,1,46.0,33.0,47.0,49.0,64.0,79.0,0,1,0,0,13.122365377402328,T. Mrčela,500000.0,7575.757575757576
27,71,71,0,1,80.0,69.0,69.0,73.0,40.0,62.0,0,0,0,1,14.508658238524095,T. Murg,2000000.0,27777.777777777777
20,60,71,11,0,65.0,56.0,56.0,63.0,31.0,49.0,0,0,1,0,13.217675375388819,T. Muro,550000.0,9016.393442622952
25,65,69,4,0,75.0,45.0,60.0,65.0,61.0,66.0,0,0,1,0,13.710151153416941,T. Muyumba,900000.0,13636.363636363636
25,68,71,3,0,80.0,46.0,59.0,63.0,62.0,76.0,0,1,0,0,14.220976332738882,T. Mølgaard,1500000.0,21739.130434782608
27,66,66,0,1,66.0,31.0,49.0,56.0,65.0,71.0,0,1,0,0,13.592368256649284,T. Müller,800000.0,11940.298507462687
32,86,86,0,1,67.0,83.0,83.0,80.0,55.0,70.0,0,0,1,0,17.370858648025116,T. Müller,35000000.0,402298.8505747126
22,62,70,8,0,67.0,62.0,57.0,65.0,28.0,54.0,0,0,0,1,13.710151153416941,T. Müsel,900000.0,14285.714285714286
18,61,79,18,0,58.0,50.0,59.0,66.0,31.0,47.0,0,0,1,0,13.623139877437296,T. Nakai,825000.0,13306.451612903225
22,60,69,9,0,56.0,40.0,55.0,61.0,55.0,63.0,0,0,1,0,13.171155446333852,T. Naustdal,525000.0,8606.557377049181
31,69,69,0,1,64.0,61.0,63.0,62.0,67.0,81.0,0,0,1,0,13.790193775620484,T. Naylor,975000.0,13928.57142857143
25,65,71,6,0,63.0,58.0,62.0,64.0,62.0,74.0,0,0,1,0,13.815511557963774,T. Ndenge,1000000.0,15151.515151515152
22,66,73,7,0,78.0,48.0,58.0,68.0,57.0,66.0,0,1,0,0,14.285514812209815,T. Ndicka Matam,1600000.0,23880.597014925374
25,79,82,3,0,66.0,71.0,79.0,86.0,68.0,68.0,0,0,1,0,16.951004817371683,T. Ndombele,23000000.0,287500.0
23,55,60,5,0,62.0,45.0,53.0,57.0,54.0,58.0,0,0,1,0,12.154784614286667,T. Ness,190000.0,3392.8571428571427
19,58,72,14,0,63.0,56.0,57.0,56.0,56.0,56.0,0,0,1,0,13.07107218827772,T. Neugebauer,475000.0,8050.847457627118
20,58,74,16,0,76.0,56.0,53.0,63.0,28.0,56.0,0,0,0,1,13.217675375388819,T. Nevers,550000.0,9322.033898305084
26,64,64,0,1,66.0,30.0,49.0,61.0,65.0,66.0,0,1,0,0,13.217675375388819,T. Nezuñir,550000.0,8461.538461538461
28,73,73,0,1,85.0,70.0,65.0,78.0,45.0,59.0,0,0,1,0,14.946912992035967,T. Nguen,3100000.0,41891.89189189189
20,73,84,11,0,62.0,37.0,56.0,64.0,72.0,76.0,0,1,0,0,15.607270193858982,T. Nianzou,6000000.0,81081.08108108108
28,65,65,0,1,78.0,63.0,59.0,66.0,27.0,63.0,0,0,0,1,13.493928313146206,T. Nichols,725000.0,10984.848484848484
23,63,69,6,0,69.0,55.0,58.0,63.0,56.0,66.0,1,0,0,0,13.345508528717259,T. Nijhuis,625000.0,9765.625
24,63,70,7,0,68.0,43.0,55.0,62.0,62.0,64.0,0,0,1,0,13.710151153416941,T. Njiké,900000.0,14062.5
22,57,66,9,0,68.0,56.0,48.0,59.0,22.0,50.0,0,0,0,1,12.834683971615659,T. Nkada,375000.0,6465.517241379311
22,65,70,5,0,78.0,59.0,56.0,68.0,22.0,54.0,0,0,1,0,13.910821646859095,T. Noslin,1100000.0,16666.666666666668
30,66,66,0,1,68.0,38.0,49.0,48.0,64.0,82.0,0,1,0,0,13.45883704259595,T. Nsiala,700000.0,10447.76119402985
24,60,67,7,0,72.0,59.0,61.0,67.0,50.0,57.0,0,0,1,0,13.122365377402328,T. Ntsabeleng,500000.0,8196.72131147541
21,65,72,7,0,70.0,67.0,58.0,68.0,34.0,56.0,0,0,1,0,14.220976332738882,T. Nuss,1500000.0,22727.272727272728
23,62,67,5,0,66.0,57.0,62.0,60.0,59.0,68.0,0,0,1,0,13.217675375388819,T. O'Connor,550000.0,8730.15873015873
18,59,79,20,0,61.0,56.0,60.0,65.0,51.0,47.0,0,0,1,0,13.345508528717259,T. O'Reilly,625000.0,10416.666666666666
22,62,71,9,0,64.0,41.0,62.0,62.0,58.0,59.0,0,0,1,0,13.710151153416941,T. Oakley-Boothe,900000.0,14285.714285714286
25,69,72,3,0,62.0,46.0,58.0,60.0,69.0,71.0,0,1,0,0,14.285514812209815,T. Oberdorf,1600000.0,22857.14285714286
22,62,68,6,0,83.0,29.0,44.0,50.0,60.0,76.0,0,1,0,0,13.26212705890841,T. Odusina,575000.0,9126.984126984127
18,65,75,10,0,53.0,34.0,48.0,52.0,66.0,63.0,0,1,0,0,14.151983508870947,T. Oermann,1400000.0,21212.121212121212
18,52,60,8,0,63.0,23.0,31.0,35.0,52.0,61.0,0,1,0,0,11.982935344196433,T. Ogundega,160000.0,3018.867924528302
19,61,76,15,0,66.0,60.0,58.0,60.0,43.0,54.0,0,0,1,0,13.560619598657233,T. Ojeda,775000.0,12500.0
22,60,67,7,0,79.0,55.0,57.0,57.0,52.0,56.0,0,1,0,0,13.73755009757506,T. Ollila,925000.0,15163.934426229509
31,70,70,0,1,75.0,70.0,59.0,64.0,41.0,78.0,0,0,0,1,14.077875591662238,T. Olsen,1300000.0,18309.859154929578
24,57,60,3,0,84.0,53.0,40.0,59.0,22.0,44.0,0,0,0,1,12.345838935721968,T. Olusanya,230000.0,3965.5172413793102
22,54,62,8,0,64.0,56.0,40.0,52.0,29.0,52.0,0,0,0,1,12.388398368982115,T. Oluwaseyi,240000.0,4363.636363636364
22,55,64,9,0,64.0,37.0,44.0,45.0,53.0,65.0,0,1,0,0,12.524530013005734,T. Omole,275000.0,4910.714285714285
19,60,75,15,0,57.0,46.0,57.0,58.0,53.0,72.0,0,0,1,0,13.26212705890841,T. Onyango,575000.0,9426.22950819672
21,66,71,5,0,71.0,36.0,56.0,66.0,65.0,65.0,0,1,0,0,13.997832948091215,T. Ortega,1200000.0,17910.44776119403
24,64,70,6,0,65.0,45.0,64.0,69.0,53.0,55.0,0,0,1,0,13.73755009757506,T. Oshima,925000.0,14230.76923076923
20,54,65,11,0,67.0,54.0,45.0,53.0,30.0,57.0,0,0,0,1,12.388398368982115,T. Ostler,240000.0,4363.636363636364
18,56,73,17,0,73.0,45.0,55.0,55.0,38.0,61.0,0,0,1,0,12.765691290604371,T. Ouma,350000.0,6140.350877192983
25,74,77,3,0,72.0,61.0,77.0,72.0,69.0,75.0,0,1,0,0,15.424948670398354,T. Ouwejan,5000000.0,66666.66666666667
26,59,60,1,0,83.0,58.0,41.0,59.0,34.0,67.0,0,0,0,1,12.524530013005734,T. Owolabi,275000.0,4583.333333333333
26,63,66,3,0,62.0,30.0,38.0,42.0,62.0,67.0,0,1,0,0,13.217675375388819,T. Paetow,550000.0,8593.75
19,59,74,15,0,55.0,36.0,34.0,37.0,61.0,65.0,0,1,0,0,13.122365377402328,T. Palacios,500000.0,8333.333333333334
29,66,66,0,1,69.0,31.0,44.0,54.0,63.0,76.0,0,1,0,0,13.493928313146206,T. Parker,725000.0,10820.89552238806
30,63,63,0,1,52.0,33.0,50.0,52.0,62.0,73.0,0,1,0,0,12.899222326086994,T. Parkes,400000.0,6250.0
20,66,80,14,0,75.0,64.0,58.0,67.0,44.0,64.0,0,0,0,1,14.557448378884015,T. Parrott,2100000.0,31343.283582089553
29,84,84,0,1,65.0,71.0,81.0,80.0,80.0,83.0,0,0,1,0,17.370858648025116,T. Partey,35000000.0,411764.70588235295
29,62,62,0,1,69.0,55.0,58.0,63.0,56.0,66.0,1,0,0,0,12.524530013005734,T. Paterok,275000.0,4365.079365079365
28,63,63,0,1,66.0,54.0,59.0,53.0,59.0,76.0,0,1,0,0,12.959846800844963,T. Payne,425000.0,6640.625
24,64,68,4,0,70.0,52.0,59.0,62.0,61.0,62.0,0,1,0,0,13.560619598657233,T. Pearce,775000.0,11923.076923076924
25,64,67,3,0,70.0,52.0,58.0,62.0,61.0,68.0,0,1,0,0,13.493928313146206,T. Pedersen,725000.0,11153.846153846154
33,69,69,0,1,59.0,70.0,54.0,57.0,33.0,76.0,0,0,0,1,13.710151153416941,T. Pekhart,900000.0,12857.142857142857
28,67,68,1,0,56.0,37.0,62.0,64.0,67.0,68.0,0,1,0,0,13.790193775620484,T. Pellenard,975000.0,14338.235294117647
19,70,81,11,0,87.0,49.0,63.0,71.0,64.0,64.0,0,1,0,0,15.009433329466965,T. Pembélé,3300000.0,46478.873239436616
20,62,71,9,0,68.0,56.0,61.0,65.0,50.0,61.0,0,0,1,0,13.681980308196241,T. Perry,875000.0,13888.888888888889
30,69,69,0,1,63.0,45.0,38.0,50.0,67.0,80.0,0,1,0,0,13.910821646859095,T. Petrášek,1100000.0,15714.285714285714
30,64,64,0,1,58.0,56.0,62.0,67.0,56.0,54.0,0,0,1,0,13.217675375388819,T. Pett,550000.0,8461.538461538461
32,68,68,0,1,42.0,51.0,58.0,55.0,66.0,80.0,0,1,0,0,13.560619598657233,T. Pettersson,775000.0,11231.884057971014
29,68,68,0,1,61.0,34.0,51.0,51.0,70.0,71.0,0,1,0,0,13.815511557963774,T. Peyre,1000000.0,14492.753623188406
18,58,74,16,0,65.0,56.0,48.0,60.0,18.0,60.0,0,0,1,0,13.171155446333852,T. Pieńko,525000.0,8898.305084745763
25,67,70,3,0,40.0,29.0,46.0,42.0,66.0,81.0,0,1,0,0,13.997832948091215,T. Plavotic,1200000.0,17647.058823529413
22,76,85,9,0,76.0,77.0,72.0,76.0,74.0,79.0,0,0,1,0,16.648723960844016,T. Pobega,17000000.0,220779.22077922078
26,73,73,0,1,70.0,66.0,76.0,75.0,63.0,70.0,0,0,1,0,15.009433329466965,T. Pochettino,3300000.0,44594.59459459459
21,69,77,8,0,75.0,61.0,66.0,74.0,45.0,51.0,0,0,1,0,14.946912992035967,T. Pozzo,3100000.0,44285.71428571428
20,52,61,9,0,67.0,35.0,52.0,53.0,52.0,58.0,0,0,1,0,12.04355959836804,T. Prestianni,170000.0,3207.5471698113206
20,63,70,7,0,66.0,64.0,56.0,66.0,21.0,69.0,0,0,0,1,13.76421831620775,T. Prica,950000.0,14843.75
23,69,76,7,0,79.0,64.0,60.0,68.0,62.0,77.0,0,1,0,0,14.80876270134486,T. Puchacz,2700000.0,38571.42857142857
32,75,75,0,1,77.0,76.0,62.0,73.0,36.0,73.0,0,0,0,1,15.341567078850604,T. Pukki,4600000.0,60526.31578947369
19,60,76,16,0,69.0,55.0,58.0,63.0,56.0,66.0,1,0,0,0,13.26212705890841,T. Puzankov,575000.0,9426.22950819672
29,67,67,0,1,79.0,64.0,61.0,69.0,50.0,61.0,0,0,1,0,13.815511557963774,T. Přikryl,1000000.0,14705.882352941177
21,63,74,11,0,52.0,46.0,58.0,55.0,62.0,66.0,0,1,0,0,13.815511557963774,T. Raemaekers,1000000.0,15625.0
21,59,70,11,0,54.0,42.0,57.0,62.0,58.0,54.0,0,0,1,0,13.07107218827772,T. Rapnouil,475000.0,7916.666666666667
22,69,75,6,0,60.0,55.0,66.0,71.0,58.0,66.0,0,0,1,0,14.603968372873895,T. Raschl,2200000.0,31428.571428571428
22,58,67,9,0,56.0,31.0,38.0,49.0,58.0,60.0,0,1,0,0,12.959846800844963,T. Rask,425000.0,7203.389830508475
22,55,64,9,0,70.0,28.0,38.0,57.0,49.0,53.0,0,1,0,0,12.524530013005734,T. Rausch,275000.0,4910.714285714285
34,71,71,0,1,54.0,43.0,68.0,68.0,73.0,68.0,0,1,0,0,13.304686600863562,T. Ream,600000.0,8333.333333333334
29,59,60,1,0,69.0,55.0,58.0,63.0,56.0,66.0,1,0,0,0,12.04355959836804,T. Rehenesh,170000.0,2833.3333333333335
23,74,79,5,0,79.0,70.0,74.0,76.0,66.0,70.0,0,0,1,0,15.687312888712007,T. Reijnders,6500000.0,86666.66666666667
21,58,70,12,0,66.0,52.0,60.0,59.0,42.0,56.0,0,0,1,0,13.122365377402328,T. Rekdal,500000.0,8474.57627118644
18,54,70,16,0,69.0,55.0,58.0,63.0,56.0,66.0,1,0,0,0,12.388398368982115,T. Renkel,240000.0,4363.636363636364
19,65,78,13,0,67.0,58.0,69.0,68.0,42.0,48.0,0,0,1,0,14.346139397261565,T. Rhein,1700000.0,25757.575757575756
21,66,77,11,0,73.0,62.0,63.0,68.0,51.0,66.0,0,0,1,0,14.45736497045232,T. Richards,1900000.0,28358.20895522388
34,61,61,0,1,82.0,60.0,47.0,52.0,22.0,59.0,0,0,0,1,11.982935344196433,T. Ricketts,160000.0,2580.6451612903224
28,66,66,0,1,62.0,33.0,51.0,53.0,64.0,76.0,0,0,1,0,13.527829818844937,T. Rieder,750000.0,11194.029850746268
34,72,72,0,1,60.0,59.0,70.0,71.0,72.0,75.0,0,0,1,0,13.910821646859095,T. Rincón,1100000.0,15068.493150684932
18,55,76,21,0,83.0,53.0,47.0,56.0,31.0,47.0,0,0,0,1,12.899222326086994,T. Roberts,400000.0,7142.857142857143
21,60,71,11,0,69.0,44.0,55.0,65.0,45.0,52.0,0,0,1,0,13.217675375388819,T. Roberts,550000.0,9016.393442622952
23,70,75,5,0,72.0,68.0,66.0,74.0,38.0,70.0,0,0,0,1,14.690979711984754,T. Roberts,2400000.0,33802.81690140845
33,60,60,0,1,63.0,60.0,48.0,60.0,39.0,58.0,0,0,0,1,11.982935344196433,T. Robinson,160000.0,2622.9508196721313
20,58,68,10,0,69.0,55.0,58.0,63.0,56.0,66.0,1,0,0,0,12.834683971615659,T. Roche,375000.0,6355.932203389831
26,61,62,1,0,68.0,51.0,55.0,66.0,41.0,63.0,0,0,1,0,12.834683971615659,T. Rodríguez,375000.0,6048.387096774193
29,75,75,0,1,70.0,70.0,74.0,80.0,58.0,73.0,0,0,1,0,15.520258832020865,T. Rogić,5500000.0,72368.42105263157
32,67,67,0,1,48.0,32.0,51.0,48.0,67.0,70.0,0,1,0,0,13.384729180332174,T. Rogne,650000.0,9558.823529411764
34,65,65,0,1,69.0,55.0,58.0,63.0,56.0,66.0,1,0,0,0,11.695255355062795,T. Rojas,120000.0,1818.1818181818182
30,69,69,0,1,60.0,63.0,62.0,62.0,69.0,79.0,0,0,1,0,13.997832948091215,T. Romanczuk,1200000.0,17142.85714285714
21,61,72,11,0,69.0,55.0,58.0,63.0,56.0,66.0,1,0,0,0,13.384729180332174,T. Romero,650000.0,10483.870967741936
18,61,75,14,0,77.0,52.0,52.0,66.0,26.0,50.0,0,0,0,1,13.527829818844937,T. Rossmann,750000.0,12096.774193548386
17,65,82,17,0,67.0,41.0,57.0,58.0,60.0,71.0,0,1,0,0,14.346139397261565,T. Rothe,1700000.0,25757.575757575756
30,64,64,0,1,40.0,37.0,40.0,44.0,65.0,68.0,0,1,0,0,13.07107218827772,T. Rotter,475000.0,7307.692307692308
21,58,67,9,0,69.0,55.0,58.0,63.0,56.0,66.0,1,0,0,0,12.899222326086994,T. Roufosse,400000.0,6779.661016949152
33,64,64,0,1,56.0,57.0,62.0,63.0,61.0,64.0,0,1,0,0,12.611541086966115,T. Rowe,300000.0,4615.384615384615
19,56,72,16,0,79.0,29.0,43.0,52.0,51.0,43.0,0,1,0,0,12.765691290604371,T. Rushesha,350000.0,6140.350877192983
22,62,66,4,0,80.0,45.0,56.0,60.0,54.0,64.0,0,1,0,0,13.217675375388819,T. Russell,550000.0,8730.15873015873
25,56,59,3,0,69.0,55.0,58.0,63.0,56.0,66.0,1,0,0,0,11.918397239722838,T. Ryan,150000.0,2631.5789473684213
31,68,68,0,1,68.0,69.0,63.0,70.0,23.0,69.0,0,0,0,1,13.815511557963774,T. Röcher,1000000.0,14492.753623188406
23,69,74,5,0,69.0,55.0,58.0,63.0,56.0,66.0,1,0,0,0,14.346139397261565,T. Rönning,1700000.0,24285.714285714286
21,66,73,7,0,75.0,63.0,59.0,69.0,24.0,64.0,0,0,0,1,14.403297778421795,T. Sabitzer,1800000.0,26865.671641791047
30,71,71,0,1,64.0,58.0,56.0,54.0,72.0,75.0,0,1,0,0,13.73755009757506,T. Sainsbury,925000.0,12847.222222222223
23,67,73,6,0,75.0,47.0,58.0,68.0,62.0,61.0,0,1,0,0,14.220976332738882,T. Sainte-Luce,1500000.0,22058.823529411766
25,71,72,1,0,77.0,65.0,66.0,72.0,57.0,62.0,0,0,1,0,14.603968372873895,T. Sakamoto,2200000.0,30555.555555555555
19,54,64,10,0,63.0,28.0,32.0,35.0,55.0,61.0,0,1,0,0,12.301387370778713,T. Sako,220000.0,4000.0
24,66,72,6,0,74.0,34.0,58.0,59.0,65.0,71.0,0,1,0,0,13.73755009757506,T. Salman,925000.0,13805.970149253732
27,70,72,2,0,63.0,43.0,51.0,53.0,69.0,80.0,0,1,0,0,14.346139397261565,T. Salquist,1700000.0,23943.661971830985
32,66,66,0,1,69.0,63.0,62.0,70.0,32.0,58.0,0,0,0,1,13.42246945133505,T. Sana,675000.0,10074.626865671642
17,61,76,15,0,69.0,55.0,58.0,63.0,56.0,66.0,1,0,0,0,13.384729180332174,T. Sander,650000.0,10483.870967741936
23,64,69,5,0,66.0,61.0,45.0,64.0,29.0,68.0,0,0,0,1,13.710151153416941,T. Sandoval,900000.0,13846.153846153846
23,62,70,8,0,65.0,44.0,55.0,58.0,59.0,65.0,0,1,0,0,13.652992804936396,T. Sang,850000.0,13492.063492063493
18,58,76,18,0,68.0,58.0,49.0,61.0,20.0,57.0,0,0,0,1,13.171155446333852,T. Sanne,525000.0,8898.305084745763
23,63,69,6,0,85.0,52.0,56.0,61.0,50.0,63.0,0,0,1,0,13.527829818844937,T. Santos,750000.0,11718.75
22,67,76,9,0,59.0,39.0,46.0,54.0,67.0,71.0,0,1,0,0,14.557448378884015,T. Sanuç,2100000.0,30882.352941176472
30,81,81,0,1,64.0,76.0,84.0,83.0,69.0,68.0,0,0,1,0,17.034386422832473,T. Savanier,25000000.0,304878.0487804878
21,63,71,8,0,69.0,55.0,58.0,63.0,56.0,66.0,1,0,0,0,13.73755009757506,T. Savin,925000.0,14453.125
32,69,69,0,1,69.0,64.0,69.0,67.0,65.0,68.0,0,0,1,0,13.910821646859095,T. Schick,1100000.0,15714.285714285714
25,60,63,3,0,67.0,61.0,49.0,63.0,44.0,65.0,0,0,1,0,12.691583538230217,T. Schmitt,325000.0,5327.868852459016
20,67,78,11,0,69.0,55.0,58.0,63.0,56.0,66.0,1,0,0,0,14.45736497045232,T. Schreiber,1900000.0,27941.176470588234
29,67,67,0,1,64.0,63.0,58.0,59.0,65.0,77.0,0,1,0,0,13.652992804936396,T. Schröck,850000.0,12500.0
24,64,67,3,0,70.0,47.0,55.0,63.0,60.0,54.0,0,1,0,0,13.527829818844937,T. Schumacher,750000.0,11538.461538461539
28,63,63,0,1,77.0,53.0,58.0,64.0,52.0,64.0,0,1,0,0,12.959846800844963,T. Schwede,425000.0,6640.625
25,61,64,3,0,68.0,38.0,52.0,56.0,56.0,66.0,0,1,0,0,12.899222326086994,T. Schättin,400000.0,6451.612903225807
25,64,66,2,0,69.0,55.0,58.0,63.0,56.0,66.0,1,0,0,0,13.217675375388819,T. Schützenauer,550000.0,8461.538461538461
17,49,73,24,0,65.0,53.0,40.0,49.0,23.0,39.0,0,0,0,1,11.918397239722838,T. Scott,150000.0,3000.0
22,56,63,7,0,62.0,50.0,56.0,59.0,52.0,54.0,0,0,1,0,12.611541086966115,T. Scully,300000.0,5263.1578947368425
25,58,62,4,0,69.0,55.0,58.0,63.0,56.0,66.0,1,0,0,0,12.301387370778713,T. Secchi,220000.0,3728.813559322034
23,64,70,6,0,62.0,33.0,51.0,56.0,66.0,64.0,0,1,0,0,13.652992804936396,T. Sechelmann,850000.0,13076.923076923076
19,61,74,13,0,67.0,53.0,60.0,64.0,47.0,57.0,0,0,1,0,13.560619598657233,T. Segovia,775000.0,12500.0
28,68,69,1,0,65.0,55.0,65.0,65.0,67.0,72.0,0,1,0,0,13.910821646859095,T. Serbest,1100000.0,15942.028985507246
36,63,63,0,1,53.0,57.0,59.0,60.0,64.0,62.0,0,0,1,0,11.407576060361786,T. Seto,90000.0,1406.25
22,61,70,9,0,84.0,55.0,52.0,63.0,53.0,67.0,0,0,0,1,13.493928313146206,T. Shade,725000.0,11693.548387096775
27,59,60,1,0,76.0,56.0,43.0,58.0,24.0,69.0,0,0,0,1,12.524530013005734,T. Sho-Silva,275000.0,4583.333333333333
23,67,71,4,0,75.0,31.0,53.0,61.0,68.0,68.0,0,1,0,0,14.077875591662238,T. Sibbick,1300000.0,19117.647058823528
22,69,74,5,0,61.0,33.0,48.0,55.0,70.0,67.0,0,1,0,0,14.45736497045232,T. Siersleben,1900000.0,27142.85714285714
19,62,74,12,0,73.0,41.0,53.0,60.0,58.0,46.0,0,1,0,0,13.710151153416941,T. Silva,900000.0,14285.714285714286
